,date,negatives,positives,ratio,negatives (t-1),positives (t-1),ratio (t-1),negatives (t-2),positives (t-2),ratio (t-2),negatives (t-3),positives (t-3),ratio (t-3),negatives (t-4),positives (t-4),ratio (t-4),negatives (t-5),positives (t-5),ratio (t-5),negatives (t-6),positives (t-6),ratio (t-6),negatives (t-7),positives (t-7),ratio (t-7),label
14,2019-04-20,10.0,16.0,0.6153846153846154,13.0,8.0,0.38095238095238093,13.0,25.0,0.6578947368421053,20.0,16.0,0.4444444444444444,15.0,22.0,0.5945945945945946,15.0,19.0,0.5588235294117647,9.0,11.0,0.55,7.0,8.0,0.5333333333333333,0
15,2019-04-19,13.0,8.0,0.38095238095238093,13.0,25.0,0.6578947368421053,20.0,16.0,0.4444444444444444,15.0,22.0,0.5945945945945946,15.0,19.0,0.5588235294117647,9.0,11.0,0.55,7.0,8.0,0.5333333333333333,17.0,14.0,0.45161290322580644,1
16,2019-04-18,13.0,25.0,0.6578947368421053,20.0,16.0,0.4444444444444444,15.0,22.0,0.5945945945945946,15.0,19.0,0.5588235294117647,9.0,11.0,0.55,7.0,8.0,0.5333333333333333,17.0,14.0,0.45161290322580644,41.0,23.0,0.359375,1
17,2019-04-17,20.0,16.0,0.4444444444444444,15.0,22.0,0.5945945945945946,15.0,19.0,0.5588235294117647,9.0,11.0,0.55,7.0,8.0,0.5333333333333333,17.0,14.0,0.45161290322580644,41.0,23.0,0.359375,26.0,41.0,0.6119402985074627,1
18,2019-04-16,15.0,22.0,0.5945945945945946,15.0,19.0,0.5588235294117647,9.0,11.0,0.55,7.0,8.0,0.5333333333333333,17.0,14.0,0.45161290322580644,41.0,23.0,0.359375,26.0,41.0,0.6119402985074627,18.0,8.0,0.3076923076923077,1
19,2019-04-15,15.0,19.0,0.5588235294117647,9.0,11.0,0.55,7.0,8.0,0.5333333333333333,17.0,14.0,0.45161290322580644,41.0,23.0,0.359375,26.0,41.0,0.6119402985074627,18.0,8.0,0.3076923076923077,9.0,23.0,0.71875,1
20,2019-04-14,9.0,11.0,0.55,7.0,8.0,0.5333333333333333,17.0,14.0,0.45161290322580644,41.0,23.0,0.359375,26.0,41.0,0.6119402985074627,18.0,8.0,0.3076923076923077,9.0,23.0,0.71875,26.0,32.0,0.5517241379310345,0
21,2019-04-13,7.0,8.0,0.5333333333333333,17.0,14.0,0.45161290322580644,41.0,23.0,0.359375,26.0,41.0,0.6119402985074627,18.0,8.0,0.3076923076923077,9.0,23.0,0.71875,26.0,32.0,0.5517241379310345,23.0,16.0,0.41025641025641024,1
22,2019-04-12,17.0,14.0,0.45161290322580644,41.0,23.0,0.359375,26.0,41.0,0.6119402985074627,18.0,8.0,0.3076923076923077,9.0,23.0,0.71875,26.0,32.0,0.5517241379310345,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,0
23,2019-04-11,41.0,23.0,0.359375,26.0,41.0,0.6119402985074627,18.0,8.0,0.3076923076923077,9.0,23.0,0.71875,26.0,32.0,0.5517241379310345,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,23.0,25.0,0.5208333333333334,1
24,2019-04-10,26.0,41.0,0.6119402985074627,18.0,8.0,0.3076923076923077,9.0,23.0,0.71875,26.0,32.0,0.5517241379310345,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,23.0,25.0,0.5208333333333334,48.0,39.0,0.4482758620689655,0
25,2019-04-09,18.0,8.0,0.3076923076923077,9.0,23.0,0.71875,26.0,32.0,0.5517241379310345,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,23.0,25.0,0.5208333333333334,48.0,39.0,0.4482758620689655,74.0,43.0,0.36752136752136755,1
26,2019-04-08,9.0,23.0,0.71875,26.0,32.0,0.5517241379310345,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,23.0,25.0,0.5208333333333334,48.0,39.0,0.4482758620689655,74.0,43.0,0.36752136752136755,10.0,14.0,0.5833333333333334,0
27,2019-04-07,26.0,32.0,0.5517241379310345,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,23.0,25.0,0.5208333333333334,48.0,39.0,0.4482758620689655,74.0,43.0,0.36752136752136755,10.0,14.0,0.5833333333333334,26.0,18.0,0.4090909090909091,1
28,2019-04-06,23.0,16.0,0.41025641025641024,16.0,12.0,0.42857142857142855,23.0,25.0,0.5208333333333334,48.0,39.0,0.4482758620689655,74.0,43.0,0.36752136752136755,10.0,14.0,0.5833333333333334,26.0,18.0,0.4090909090909091,10.0,9.0,0.47368421052631576,1
29,2019-04-05,16.0,12.0,0.42857142857142855,23.0,25.0,0.5208333333333334,48.0,39.0,0.4482758620689655,74.0,43.0,0.36752136752136755,10.0,14.0,0.5833333333333334,26.0,18.0,0.4090909090909091,10.0,9.0,0.47368421052631576,19.0,20.0,0.5128205128205128,1
30,2019-04-04,23.0,25.0,0.5208333333333334,48.0,39.0,0.4482758620689655,74.0,43.0,0.36752136752136755,10.0,14.0,0.5833333333333334,26.0,18.0,0.4090909090909091,10.0,9.0,0.47368421052631576,19.0,20.0,0.5128205128205128,22.0,12.0,0.35294117647058826,1
31,2019-04-03,48.0,39.0,0.4482758620689655,74.0,43.0,0.36752136752136755,10.0,14.0,0.5833333333333334,26.0,18.0,0.4090909090909091,10.0,9.0,0.47368421052631576,19.0,20.0,0.5128205128205128,22.0,12.0,0.35294117647058826,10.0,13.0,0.5652173913043478,0
32,2019-04-02,74.0,43.0,0.36752136752136755,10.0,14.0,0.5833333333333334,26.0,18.0,0.4090909090909091,10.0,9.0,0.47368421052631576,19.0,20.0,0.5128205128205128,22.0,12.0,0.35294117647058826,10.0,13.0,0.5652173913043478,15.0,7.0,0.3181818181818182,1
