,date,negatives,positives,ratio,negatives (t-1),positives (t-1),ratio (t-1),negatives (t-2),positives (t-2),ratio (t-2),negatives (t-3),positives (t-3),ratio (t-3),negatives (t-4),positives (t-4),ratio (t-4),negatives (t-5),positives (t-5),ratio (t-5),negatives (t-6),positives (t-6),ratio (t-6),negatives (t-7),positives (t-7),ratio (t-7),label
40,2019-03-07,13,14,0.5185185185185185,18.0,16.0,0.47058823529411764,13.0,33.0,0.717391304347826,2.0,5.0,0.7142857142857143,7.0,16.0,0.6956521739130435,11.0,6.0,0.35294117647058826,15.0,13.0,0.4642857142857143,7.0,14.0,0.6666666666666666,0
41,2019-03-06,14,18,0.5625,13.0,14.0,0.5185185185185185,18.0,16.0,0.47058823529411764,13.0,33.0,0.717391304347826,2.0,5.0,0.7142857142857143,7.0,16.0,0.6956521739130435,11.0,6.0,0.35294117647058826,15.0,13.0,0.4642857142857143,0
42,2019-03-05,23,14,0.3783783783783784,14.0,18.0,0.5625,13.0,14.0,0.5185185185185185,18.0,16.0,0.47058823529411764,13.0,33.0,0.717391304347826,2.0,5.0,0.7142857142857143,7.0,16.0,0.6956521739130435,11.0,6.0,0.35294117647058826,0
43,2019-03-04,29,41,0.5857142857142857,23.0,14.0,0.3783783783783784,14.0,18.0,0.5625,13.0,14.0,0.5185185185185185,18.0,16.0,0.47058823529411764,13.0,33.0,0.717391304347826,2.0,5.0,0.7142857142857143,7.0,16.0,0.6956521739130435,0
44,2019-03-01,13,13,0.5,29.0,41.0,0.5857142857142857,23.0,14.0,0.3783783783783784,14.0,18.0,0.5625,13.0,14.0,0.5185185185185185,18.0,16.0,0.47058823529411764,13.0,33.0,0.717391304347826,2.0,5.0,0.7142857142857143,0
45,2019-02-28,12,14,0.5384615384615384,13.0,13.0,0.5,29.0,41.0,0.5857142857142857,23.0,14.0,0.3783783783783784,14.0,18.0,0.5625,13.0,14.0,0.5185185185185185,18.0,16.0,0.47058823529411764,13.0,33.0,0.717391304347826,1
46,2019-02-27,6,12,0.6666666666666666,12.0,14.0,0.5384615384615384,13.0,13.0,0.5,29.0,41.0,0.5857142857142857,23.0,14.0,0.3783783783783784,14.0,18.0,0.5625,13.0,14.0,0.5185185185185185,18.0,16.0,0.47058823529411764,0
47,2019-02-26,11,8,0.42105263157894735,6.0,12.0,0.6666666666666666,12.0,14.0,0.5384615384615384,13.0,13.0,0.5,29.0,41.0,0.5857142857142857,23.0,14.0,0.3783783783783784,14.0,18.0,0.5625,13.0,14.0,0.5185185185185185,0
48,2019-02-25,11,18,0.6206896551724138,11.0,8.0,0.42105263157894735,6.0,12.0,0.6666666666666666,12.0,14.0,0.5384615384615384,13.0,13.0,0.5,29.0,41.0,0.5857142857142857,23.0,14.0,0.3783783783783784,14.0,18.0,0.5625,0
49,2019-02-22,17,14,0.45161290322580644,11.0,18.0,0.6206896551724138,11.0,8.0,0.42105263157894735,6.0,12.0,0.6666666666666666,12.0,14.0,0.5384615384615384,13.0,13.0,0.5,29.0,41.0,0.5857142857142857,23.0,14.0,0.3783783783783784,1
50,2019-02-21,8,11,0.5789473684210527,17.0,14.0,0.45161290322580644,11.0,18.0,0.6206896551724138,11.0,8.0,0.42105263157894735,6.0,12.0,0.6666666666666666,12.0,14.0,0.5384615384615384,13.0,13.0,0.5,29.0,41.0,0.5857142857142857,1
51,2019-02-20,19,20,0.5128205128205128,8.0,11.0,0.5789473684210527,17.0,14.0,0.45161290322580644,11.0,18.0,0.6206896551724138,11.0,8.0,0.42105263157894735,6.0,12.0,0.6666666666666666,12.0,14.0,0.5384615384615384,13.0,13.0,0.5,0
52,2019-02-19,16,17,0.5151515151515151,19.0,20.0,0.5128205128205128,8.0,11.0,0.5789473684210527,17.0,14.0,0.45161290322580644,11.0,18.0,0.6206896551724138,11.0,8.0,0.42105263157894735,6.0,12.0,0.6666666666666666,12.0,14.0,0.5384615384615384,1
53,2019-02-15,27,38,0.5846153846153846,16.0,17.0,0.5151515151515151,19.0,20.0,0.5128205128205128,8.0,11.0,0.5789473684210527,17.0,14.0,0.45161290322580644,11.0,18.0,0.6206896551724138,11.0,8.0,0.42105263157894735,6.0,12.0,0.6666666666666666,1
